%time,field.data
1580348691291576237,1.8
1580348692299227902,1.8
1580348693292274740,1.8
1580348694286927421,1.6
1580348695293980407,1.6
1580348696293776710,1.6
1580348697298783168,1.6
1580348698294258115,1.6
1580348699294448649,1.6
1580348700287613832,1.6
1580348701287176913,1.6
1580348702311644175,1.6
1580348703307562059,1.6
1580348704293457987,1.6
1580348705311696222,1.6
1580348706295013269,1.6
1580348707294410804,1.6
1580348708283192641,1.8
1580348709292452990,1.8
1580348710291142939,3.2
1580348711298959238,3.2
1580348712291465519,3.2
1580348713291098624,3.2
1580348714291623983,3.2
1580348715291000242,3.2
1580348716290972836,1.8
1580348717291131183,1.8
1580348718284870137,1.8
1580348719290961172,1.8
1580348720291051812,1.8
1580348721292517431,1.8
1580348722289517390,3.2
1580348723288344549,3.2
1580348724296448074,3.2
1580348725315249406,1.8
1580348726292344900,1.8
1580348727299141433,1.8
1580348728292778150,1.8
1580348729292042431,1.8
1580348730297270945,1.8
1580348731291579847,1.8
1580348732283484015,1.8
1580348733292354690,1.8
1580348734290927195,1.8
1580348735292881030,1.8
1580348736291645070,3.2
1580348737289585366,3.2
1580348738288826532,3.2
1580348739289119494,3.2
1580348740290150416,3.2
1580348741309944297,1.8
1580348742292685463,1.8
1580348743283391036,1.8
1580348744292723102,1.8
1580348745291425192,1.8
1580348746291164169,1.8
1580348747291346894,1.8
1580348748295554225,1.8
1580348749294208957,1.8
1580348750294040657,1.8
1580348751296128731,1.8
1580348752293693382,1.8
1580348753320612705,1.8
1580348754293573760,1.8
1580348755312348204,1.8
1580348756286717413,1.8
1580348757294459507,1.8
1580348758297833941,1.8
1580348759293651440,1.8
1580348760292496498,1.8
1580348761292902778,1.8
1580348762292790698,1.8
1580348763292702752,1.8
1580348764291831312,1.8
1580348765292992738,1.8
1580348766286945291,1.8
1580348767299055303,1.8
1580348768292118144,1.8
1580348769294033002,1.8
1580348770292977405,1.8
1580348771293426118,1.8
1580348772298720814,1.8
1580348773293075373,1.8
1580348774292916119,1.8
1580348775292494189,1.8
1580348776309389939,1.8
1580348777292257734,1.8
1580348778290100328,3.2
1580348779296098095,3.2
1580348780295993759,1.8
1580348781294481928,1.8
1580348782297314338,1.6
1580348783291851314,1.7
1580348784297961415,1.7
1580348785302780386,1.7
1580348786296255905,1.6
1580348787295389213,1.6
1580348788294438927,1.6
1580348789293980772,1.6
1580348790287279284,1.6
1580348791299025707,1.6
1580348792293929688,1.6
1580348793295382952,1.6
1580348794295723999,1.6
1580348795295512440,1.6
1580348796287652788,1.6
1580348797308371092,1.7
1580348798292293392,1.7
1580348799291996101,1.7
1580348800291907999,1.7
1580348801292722029,1.7
1580348802294263411,1.7
1580348803293391123,1.6
1580348804305627868,1.6
1580348805297496460,1.6
1580348806316979709,1.6
1580348807296983373,1.6
1580348808293192022,1.8
1580348809292229572,1.8
1580348810293256914,1.8
1580348811295585447,1.6
1580348812295261385,1.6
1580348813295726310,1.6
1580348814285265763,1.7
1580348815304461575,1.6
1580348816297813940,1.6
1580348817294769163,1.6
1580348818294527063,1.6
1580348819295731834,1.6
1580348820287576601,1.6
1580348821295022259,1.6
1580348822294848206,1.6
1580348823301023080,1.6
1580348824294615991,1.6
1580348825294890804,1.6
1580348826295246107,1.6
1580348827303466262,1.6
1580348828294157855,1.6
1580348829294582853,1.6
1580348830301549162,1.6
1580348831294872280,1.7
1580348832302636893,1.7
1580348833293331417,1.7
1580348834286703597,1.7
1580348835292807484,3.2
1580348836291398876,3.2
1580348837297952992,1.6
1580348838287376687,1.7
1580348839292604026,1.7
1580348840291572581,1.7
1580348841293957731,1.7
1580348842293200358,1.7
1580348843296603411,1.6
1580348844286941766,1.6
1580348845287578927,1.6
1580348846287180104,1.6
1580348847304696847,1.6
1580348848285008480,1.8
1580348849287652707,1.8
1580348850287623241,1.8
1580348851286350514,1.8
1580348852284980718,1.8
1580348853286097922,1.8
1580348854301679853,3.2
1580348855283095467,3.2
1580348856308004810,3.2
1580348857296501762,3.2
1580348858286010118,3.2
1580348859285947091,1.8
1580348860284418504,1.8
1580348861286648557,1.8
1580348862285745560,3.2
1580348863285677351,3.2
1580348864286718586,3.2
1580348865290186753,1.6
1580348866294777687,1.7
1580348867287028200,1.6
1580348868287116897,1.6
1580348869294094543,1.8
1580348870285223781,1.8
1580348871285119154,1.8
1580348872284752752,1.8
1580348873285387063,1.8
1580348874285492732,1.8
1580348875291526873,1.8
1580348876283391326,3.2
1580348877305744200,1.8
1580348878287214166,1.8
1580348879288641146,1.8
1580348880292727067,1.8
1580348881292240951,1.6
1580348882288134750,1.6
