%time,field.data
1580348618299419010,19.0
1580348619295940178,19.0
1580348620294301542,19.0
1580348621295623187,19.0
1580348622298849685,19.0
1580348623300469410,19.0
1580348624298443076,19.0
1580348625318080879,19.0
1580348626301505516,19.0
1580348627298650414,19.0
1580348628291621981,19.0
1580348629292032038,19.0
1580348630299187711,19.0
1580348631298282821,19.0
1580348632297478682,19.0
1580348633298008849,19.0
1580348634297958917,19.0
1580348635298289843,19.0
1580348636289643086,19.0
1580348637299712398,19.0
1580348638301007249,19.0
1580348639299164758,19.0
1580348640316595924,19.0
1580348641290767409,19.0
1580348642291956294,19.0
1580348643299815546,19.0
1580348644298316966,19.0
1580348645299592649,19.0
1580348646300249454,19.0
1580348647290851659,19.0
1580348648298794919,19.0
1580348649299462963,19.0
1580348650298291426,19.0
1580348651315614699,19.0
1580348652289578228,19.0
1580348653297697686,19.0
1580348654308519126,19.0
1580348655304433441,19.0
1580348656303964139,19.0
1580348657296226924,19.0
1580348658288644965,19.0
1580348659287431625,19.0
1580348660288866730,19.0
1580348661300102467,19.0
1580348662297508263,19.0
1580348663297854112,19.0
1580348664291858698,19.0
1580348665292159519,19.0
1580348666292019251,19.0
1580348667294939063,19.0
1580348668292096959,19.0
1580348669302471001,19.0
1580348670293628370,19.0
1580348671294022869,19.0
1580348672284319174,19.0
1580348673292452616,19.0
1580348674292229054,19.0
1580348675308570580,19.0
1580348676285185955,19.0
1580348677297436245,19.0
1580348678292248465,19.0
1580348679292602778,19.0
1580348680291551341,19.0
1580348681298576399,19.0
1580348682292325942,19.0
1580348683288092810,19.0
1580348684283432494,19.0
1580348685292565928,19.0
1580348686291448716,19.0
1580348687294479022,19.0
1580348688300241125,19.0
1580348689299535750,19.0
1580348690309506124,19.0
1580348691292643628,19.0
1580348692299857024,19.0
1580348693293118411,19.0
1580348694288171356,19.0
1580348695295472928,19.0
1580348696293988128,19.0
1580348697299753591,19.0
1580348698294762544,19.0
1580348699294961060,19.0
1580348700286687005,19.0
1580348701288143400,19.0
1580348702313455623,19.0
1580348703308967956,19.0
1580348704294159494,19.0
1580348705312519763,19.0
1580348706294710869,19.0
1580348707295924992,19.0
1580348708283449386,19.0
1580348709292079031,19.0
1580348710290888658,19.0
1580348711299954300,19.0
1580348712292305918,19.0
1580348713292190001,19.0
1580348714291611219,19.0
1580348715290944844,19.0
1580348716291294077,19.0
1580348717292016781,19.0
1580348718286052612,19.0
1580348719292285890,19.0
1580348720291339777,19.0
1580348721294763353,19.0
1580348722291752872,19.0
1580348723289350578,19.0
1580348724296884955,19.0
1580348725316575604,19.0
1580348726292360034,19.0
1580348727300224210,19.0
1580348728292270143,19.0
1580348729293316370,19.0
1580348730298149463,19.0
1580348731291366470,19.0
1580348732283612540,19.0
1580348733291818913,19.0
1580348734290918096,19.0
1580348735293298760,19.0
1580348736291801037,19.0
1580348737289631111,19.0
1580348738288585500,19.0
1580348739290481926,19.0
1580348740290628976,19.0
1580348741310005094,19.0
1580348742292689872,19.0
1580348743284141641,19.0
1580348744294696962,19.0
1580348745292552523,19.0
1580348746292390353,19.0
1580348747292432064,19.0
1580348748294943163,19.0
1580348749294451234,19.0
1580348750295029618,19.0
1580348751296043760,19.0
1580348752294670321,19.0
1580348753322295669,19.0
1580348754293202409,19.0
1580348755311642890,19.0
1580348756287434074,19.0
1580348757295011595,19.0
1580348758297140018,19.0
1580348759293800090,19.0
1580348760292044377,19.0
1580348761293317758,19.0
1580348762293206673,19.0
1580348763293796121,19.0
1580348764293003759,19.0
1580348765293409517,19.0
1580348766286863444,19.0
1580348767298780298,19.0
1580348768292992024,19.0
1580348769293570380,19.0
1580348770293697216,19.0
1580348771293690065,19.0
1580348772299137165,19.0
1580348773294063729,19.0
1580348774292382161,19.0
1580348775293126969,19.0
1580348776310156999,19.0
1580348777293102811,19.0
1580348778289367614,19.0
1580348779297025426,19.0
1580348780295556684,19.0
1580348781294192754,19.0
1580348782296240667,19.0
1580348783291595499,19.0
1580348784298617600,19.0
1580348785302112854,19.0
1580348786296392217,19.0
1580348787296121055,19.0
1580348788295739736,19.0
1580348789295095554,19.0
1580348790288941473,19.0
1580348791299672680,19.0
1580348792294883108,19.0
1580348793295910611,19.0
1580348794295120902,19.0
1580348795295972366,19.0
1580348796288866109,19.0
1580348797309586670,19.0
1580348798291641681,19.0
1580348799292252965,19.0
1580348800290793639,19.0
1580348801292699532,19.0
1580348802293831091,19.0
1580348803294525431,19.0
1580348804305621726,19.0
1580348805297915643,19.0
1580348806316465191,19.0
1580348807297969092,19.0
1580348808292633295,19.0
1580348809292052476,19.0
1580348810293787828,19.0
1580348811296851655,19.0
1580348812294834200,19.0
1580348813296412983,19.0
1580348814284392686,19.0
1580348815304706182,19.0
1580348816297053777,19.0
1580348817295666998,19.0
1580348818295659854,19.0
1580348819296774844,19.0
1580348820287578751,19.0
1580348821295231640,19.0
1580348822294907471,19.0
1580348823300221678,19.0
1580348824296118691,19.0
1580348825295789816,19.0
1580348826296685371,19.0
1580348827304364585,19.0
1580348828294914533,19.0
1580348829295418438,19.0
1580348830301794787,19.0
1580348831296034057,19.0
1580348832302849780,19.0
1580348833292771362,19.0
1580348834286586081,19.0
1580348835293000072,19.0
1580348836293115826,19.0
1580348837299183661,19.0
1580348838287199452,19.0
1580348839293957695,19.0
1580348840293135352,19.0
1580348841293552791,19.0
1580348842293752675,19.0
1580348843296614363,19.0
1580348844287972425,19.0
1580348845288103363,19.0
1580348846288079444,19.0
1580348847304460524,19.0
1580348848284451056,19.0
1580348849287861662,19.0
1580348850288158999,19.0
1580348851287017378,19.0
1580348852285327362,19.0
1580348853286937733,19.0
1580348854301319400,19.0
1580348855283922084,19.0
1580348856308039739,19.0
1580348857296274720,19.0
1580348858286179422,19.0
1580348859287457013,19.0
1580348860284754215,19.0
1580348861286557042,19.0
1580348862285736917,19.0
1580348863285694238,19.0
1580348864287557281,19.0
1580348865290888214,19.0
1580348866294649660,19.0
1580348867288196303,19.0
1580348868288440077,19.0
1580348869294040652,19.0
1580348870285883088,19.0
1580348871285909055,19.0
1580348872284157536,19.0
1580348873284910799,19.0
1580348874286424383,19.0
1580348875292025582,19.0
1580348876283018010,19.0
1580348877305651597,19.0
1580348878286614305,19.0
1580348879288326086,19.0
1580348880292551905,19.0
1580348881291865099,19.0
1580348882288077057,19.0
