%time,field.data
1580348347289620232,-71.08729
1580348348305341453,-71.08729
1580348349286838380,-71.0872883333
1580348350303774838,-71.0872883333
1580348351287685411,-71.0872883333
1580348352300478273,-71.0872883333
1580348353290714765,-71.0872883333
1580348354290638744,-71.08729
1580348355291756433,-71.08729
1580348356294988155,-71.08729
1580348357292801991,-71.08729
1580348358293822295,-71.0872966667
1580348359292457938,-71.0873116667
1580348360293574938,-71.0873233333
1580348361292994727,-71.0873283333
1580348362292546532,-71.0873283333
1580348363294099958,-71.0873283333
1580348364294268359,-71.0873283333
1580348365292685803,-71.0873283333
1580348366292831045,-71.0873316667
1580348367292370171,-71.087335
1580348368291801557,-71.087335
1580348369291230915,-71.0873366667
1580348370294378225,-71.0873366667
1580348371293791741,-71.0873366667
1580348372312908292,-71.0873366667
1580348373292688553,-71.0873366667
1580348374291935407,-71.0873383333
1580348375292060398,-71.0873383333
1580348376290840690,-71.0873416667
1580348377290786463,-71.087335
1580348378291037388,-71.0873383333
1580348379294710171,-71.0873383333
1580348380314719188,-71.0873383333
1580348381291339069,-71.0873383333
1580348382293090633,-71.0873383333
1580348383292312017,-71.0873383333
1580348384291258760,-71.0873383333
1580348385291715241,-71.0873383333
1580348386292553920,-71.0873383333
1580348387293106710,-71.0873383333
1580348388292915077,-71.0873383333
1580348389292932372,-71.0873383333
1580348390292704164,-71.0873383333
1580348391291913827,-71.0873383333
1580348392292421708,-71.0873383333
1580348393290962257,-71.0873383333
1580348394300033477,-71.0873383333
1580348395290628091,-71.0873383333
1580348396289778111,-71.0873383333
1580348397286464318,-71.0873383333
1580348398287179148,-71.0873383333
1580348399305684531,-71.0873383333
1580348400287773691,-71.0873383333
1580348401313875409,-71.0873383333
1580348402286442189,-71.0873383333
1580348403288528198,-71.0873383333
1580348404294425283,-71.0873383333
1580348405287225849,-71.0873383333
1580348406293985396,-71.0873383333
1580348407289382934,-71.0873383333
1580348408288507819,-71.0873383333
1580348409288057475,-71.0873383333
1580348410287510168,-71.0873383333
1580348411293614466,-71.0873383333
1580348412290113146,-71.0873383333
1580348413287794974,-71.0873383333
1580348414287863666,-71.0873383333
1580348415290177675,-71.0873383333
1580348416286418449,-71.0873383333
1580348417285603728,-71.0873383333
1580348418285908495,-71.0873383333
1580348419284155771,-71.0873383333
1580348420284107727,-71.0873383333
1580348421284328828,-71.0873383333
1580348422284806384,-71.0873383333
1580348423304254675,-71.0873383333
1580348424296634719,-71.0873383333
1580348425285684944,-71.0873383333
1580348426285569821,-71.0873383333
1580348427287272726,-71.0873383333
1580348428284617030,-71.08734
1580348429293912103,-71.08734
