%time,field.data
1580348443287334678,4689360.56884
1580348444288039196,4689360.56884
1580348445286891089,4689360.56884
1580348446288691524,4689360.56884
1580348447286432305,4689360.56884
1580348448290310856,4689360.56884
1580348449289003129,4689360.56884
1580348450303900453,4689360.56884
1580348451286599882,4689360.56884
1580348452302808140,4689360.56884
1580348453287278855,4689360.56884
1580348454304334274,4689360.56884
1580348455286424051,4689360.56884
1580348456285815088,4689360.56884
1580348457287194733,4689360.56547
1580348458285864909,4689360.56547
1580348459287208608,4689360.75054
1580348460287093705,4689360.75054
1580348461286463420,4689360.75054
1580348462286459655,4689360.75054
1580348463287174486,4689360.75054
1580348464293120774,4689360.75054
1580348465289314577,4689360.75054
1580348466294607225,4689360.75054
1580348467294897719,4689360.75054
1580348468292212209,4689360.75054
1580348469292318283,4689360.75054
1580348470291424090,4689360.75054
1580348471292446180,4689360.75054
1580348472294471216,4689360.75054
1580348473309067252,4689360.75054
1580348474286106186,4689360.75054
1580348475286829489,4689360.75054
1580348476286796354,4689360.75054
1580348477289557073,4689360.75054
1580348478286671516,4689360.75054
1580348479289754031,4689360.75054
1580348480289897496,4689360.75054
1580348481290708993,4689360.75054
1580348482290835921,4689360.75054
1580348483290786262,4689360.75054
1580348484298555728,4689360.75054
1580348485308315283,4689360.75054
1580348486290675099,4689360.75054
1580348487290303633,4689360.75054
1580348488287663333,4689360.93561
1580348489295057495,4689360.93561
1580348490286721110,4689360.93561
1580348491287285161,4689360.93561
1580348492286600737,4689360.93561
1580348493288095598,4689360.93224
1580348494288888354,4689360.93224
1580348495287842169,4689360.93224
1580348496287569928,4689360.93224
1580348497291645222,4689361.30913
1580348498292632536,4689361.30913
1580348499291446736,4689361.30913
1580348500310661668,4689361.30913
1580348501290157906,4689361.30913
1580348502288364589,4689361.30913
1580348503311438067,4689361.30913
1580348504286547804,4689361.30913
1580348505285839250,4689361.30913
1580348506286654725,4689361.30913
1580348507285403956,4689361.30913
1580348508286336041,4689361.30913
1580348509285998864,4689361.30913
1580348510286658828,4689361.30913
1580348511287168993,4689361.30575
1580348512287174140,4689361.30575
1580348513288173493,4689361.30575
1580348514288390628,4689361.49083
1580348515292745164,4689361.49083
1580348516292865612,4689361.49083
1580348517293402953,4689361.49083
1580348518293561239,4689361.49083
1580348519294267492,4689361.49083
1580348520294828011,4689361.30575
1580348521293469578,4689361.30575
1580348522292682233,4689361.30575
1580348523293435112,4689361.30575
1580348524311751869,4689361.30575
1580348525293154036,4689361.30575
1580348526294357120,4689361.30575
1580348527293399843,4689361.30575
1580348528289999251,4689361.30575
1580348529299611479,4689361.30575
1580348530297190865,4689361.30575
1580348531294442913,4689361.30575
1580348532296967031,4689361.30238
1580348533296661014,4689361.30238
1580348534296935935,4689361.30238
1580348535297105582,4689361.30238
1580348536315095056,4689361.30238
1580348537295507128,4689361.30238
1580348538296363431,4689361.30238
1580348539288686652,4689361.30238
1580348540289351128,4689361.30238
1580348541298307705,4689361.30238
1580348542297072070,4689361.30238
1580348543296963865,4689361.30238
1580348544298351505,4689361.30238
1580348545298668213,4689361.30238
1580348546286674475,4689361.47734
1580348547298960266,4689361.47734
1580348548298104735,4689361.47734
1580348549296751211,4689361.47734
1580348550298067662,4689361.47734
1580348551305010138,4689361.47734
1580348552296444982,4689361.47734
1580348553313418934,4689361.47734
1580348554294096556,4689361.47734
1580348555293958072,4689361.47397
1580348556287449817,4689361.47397
1580348557293565166,4689361.47397
1580348558284555952,4689361.47397
1580348559291488365,4689361.47397
1580348560292194777,4689361.47397
1580348561291225691,4689361.47397
1580348562292192808,4689361.47397
1580348563283254770,4689361.47397
1580348564295408050,4689361.47397
1580348565294419338,4689361.47397
1580348566293759451,4689361.47397
1580348567293885159,4689361.47397
1580348568294655096,4689361.47397
1580348569293680482,4689361.47397
1580348570293768776,4689361.47397
1580348571293980099,4689361.47397
1580348572293462982,4689361.47397
1580348573295039795,4689361.47397
1580348574290594066,4689361.47397
1580348575309825726,4689361.47397
1580348576295835082,4689361.47397
1580348577292904938,4689361.47397
1580348578293355666,4689361.47397
1580348579294537527,4689361.47397
1580348580286673650,4689361.47397
1580348581291591066,4689361.47397
1580348582295904120,4689361.47397
1580348583292331090,4689361.65904
1580348584301437172,4689361.65904
1580348585300019808,4689361.65904
1580348586292355422,4689361.65567
1580348587286360568,4689362.01907
1580348588286952700,4689362.01907
1580348589309905966,4689362.01907
1580348590290321559,4689362.01907
1580348591297467665,4689362.01907
1580348592299880376,4689362.01907
1580348593298466445,4689362.01907
1580348594294698769,4689362.01907
1580348595298877148,4689362.01907
1580348596295304074,4689362.01907
1580348597295238450,4689362.01907
1580348598300675520,4689362.01907
1580348599296199014,4689362.01907
1580348600289840581,4689362.01907
1580348601315592718,4689362.0157
1580348602297385102,4689362.0157
1580348603297371608,4689362.0157
1580348604316220915,4689362.0157
1580348605287868115,4689362.0157
1580348606288516182,4689362.0157
1580348607296547658,4689362.0157
1580348608294775524,4689362.0157
1580348609295216114,4689362.0157
1580348610309699713,4689362.0157
1580348611292178650,4689362.0157
1580348612291274178,4689362.0157
1580348613300184585,4689362.01233
1580348614299735039,4689362.01233
1580348615299703721,4689362.01233
1580348616299491894,4689362.01233
1580348617299734712,4689362.01233
1580348618299455677,4689362.01233
1580348619295673860,4689362.01233
1580348620294063595,4689361.82726
1580348621295586013,4689361.82726
1580348622299639473,4689361.82726
1580348623299572779,4689361.82726
1580348624298229023,4689361.82726
1580348625318633728,4689361.82726
1580348626301128127,4689361.82726
1580348627297926407,4689361.82726
1580348628290287186,4689361.82726
1580348629291538079,4689361.82726
1580348630298581418,4689361.82726
1580348631297687016,4689361.82726
1580348632296715693,4689361.82726
1580348633298053376,4689361.82726
1580348634297583578,4689361.82726
1580348635298094796,4689361.82726
1580348636290097574,4689361.82726
1580348637299228189,4689361.82726
1580348638300468809,4689361.64219
1580348639298373199,4689361.64219
1580348640315802997,4689361.63882
1580348641290413472,4689361.63882
1580348642291928186,4689361.63882
1580348643298970515,4689361.63882
1580348644297317960,4689361.63882
1580348645299207148,4689361.63882
1580348646299581200,4689361.63882
1580348647290802416,4689361.63882
1580348648298428690,4689361.63882
1580348649298758071,4689361.63882
1580348650296992998,4689361.63882
1580348651315990132,4689361.63882
1580348652290645911,4689361.63882
1580348653297674245,4689361.63882
1580348654308257679,4689361.63882
1580348655303608273,4689361.63882
1580348656304175166,4689361.63882
1580348657295463734,4689361.45375
1580348658287774218,4689361.45375
1580348659287302381,4689361.45375
1580348660289400065,4689361.45375
1580348661300501990,4689361.45375
1580348662296205574,4689361.45375
1580348663296969657,4689360.69999
1580348664292076718,4689360.13466
1580348665291211117,4689359.75778
1580348666292128353,4689359.19246
1580348667295679195,4689358.81895
1580348668290766497,4689358.62713
1580348669302471155,4689358.62713
1580348670293924812,4689358.62713
1580348671293151597,4689358.62713
1580348672284229244,4689358.62713
1580348673293389642,4689358.62713
1580348674291969128,4689358.62713
1580348675308743144,4689358.62713
1580348676283816222,4689358.62713
1580348677298060237,4689358.62713
1580348678292248414,4689358.62713
1580348679292811945,4689358.62713
1580348680291577792,4689358.62713
1580348681298967068,4689358.62713
1580348682292295661,4689358.62713
1580348683287198994,4689358.62713
1580348684283792929,4689358.62713
1580348685293282274,4689358.62713
1580348686291504094,4689358.62713
1580348687294935024,4689358.62713
1580348688299298437,4689358.62713
1580348689299572481,4689358.62713
1580348690310631400,4689358.62713
1580348691292059527,4689358.62713
1580348692300335130,4689358.62713
1580348693293157462,4689358.62713
1580348694287655162,4689358.62713
1580348695294981193,4689358.62713
1580348696293732141,4689358.62713
1580348697299712643,4689358.62713
1580348698294272860,4689358.62713
1580348699293965438,4689358.62713
1580348700287102428,4689358.62713
1580348701287350613,4689358.62713
1580348702312493708,4689358.62713
1580348703307925138,4689358.62713
1580348704293435301,4689358.62713
1580348705312956499,4689358.62713
1580348706294379950,4689358.62713
1580348707295027957,4689358.62713
1580348708283512903,4689358.62713
1580348709292307375,4689358.62713
1580348710292154077,4689358.62713
1580348711298788327,4689358.62713
1580348712292749987,4689358.62713
1580348713292161739,4689358.62713
1580348714290677975,4689358.62713
1580348715291832750,4689358.62713
1580348716291635651,4689358.62713
1580348717292061014,4689358.62713
1580348718284854779,4689358.62713
1580348719291577430,4689358.62713
1580348720291338018,4689358.62713
1580348721294763341,4689358.62713
1580348722289867450,4689358.62713
1580348723289586724,4689358.62713
1580348724296683096,4689358.62713
1580348725316054138,4689358.62713
1580348726292795456,4689358.62713
1580348727299899748,4689358.62713
1580348728291652345,4689358.62713
1580348729292003472,4689358.62713
1580348730297549467,4689358.62713
1580348731292044472,4689358.62713
1580348732283896613,4689358.62713
1580348733292395959,4689358.62713
1580348734290887028,4689358.62713
1580348735293202212,4689358.62713
1580348736291027541,4689358.62713
1580348737289918849,4689358.62713
1580348738288926341,4689358.63051
1580348739290486156,4689358.63051
1580348740290101666,4689358.63051
1580348741309983939,4689358.63051
1580348742292540105,4689358.63051
1580348743284339671,4689358.63051
1580348744293266547,4689358.63051
1580348745292515356,4689358.63051
1580348746291568346,4689358.63051
1580348747293063222,4689358.63051
1580348748295249819,4689358.63051
1580348749294636104,4689358.81558
1580348750294024590,4689358.81558
1580348751297025032,4689358.81558
1580348752294437681,4689358.81558
1580348753321248468,4689358.81558
1580348754292876763,4689358.81558
1580348755311889841,4689358.81558
1580348756286551162,4689358.81558
1580348757294272255,4689358.81558
1580348758298445635,4689358.81558
1580348759292718987,4689358.81558
1580348760292248434,4689358.81558
1580348761292753438,4689358.81558
1580348762292764486,4689358.81558
1580348763294130692,4689358.81558
1580348764292993778,4689358.81558
1580348765292446592,4689358.81558
1580348766286391611,4689358.81558
1580348767297884746,4689358.81558
1580348768292885708,4689358.81558
1580348769292679960,4689358.81558
1580348770292962886,4689358.81558
1580348771293182409,4689358.81558
1580348772299664962,4689358.81558
1580348773292227389,4689358.81558
1580348774292989030,4689358.81558
1580348775292823393,4689358.81558
1580348776310186416,4689358.81558
1580348777292414727,4689358.81558
1580348778290127894,4689358.81558
1580348779296305372,4689358.81558
1580348780295777152,4689358.81558
1580348781294157417,4689358.81558
1580348782296415885,4689358.81558
1580348783291832492,4689359.00402
1580348784297881987,4689359.19246
1580348785301920836,4689359.19246
1580348786296817682,4689359.19246
1580348787295337371,4689359.19246
1580348788294811876,4689359.19246
1580348789293970974,4689359.19246
1580348790288194152,4689359.19246
1580348791299463787,4689359.19246
1580348792294909494,4689359.19246
1580348793296159558,4689359.19246
1580348794295329349,4689359.19246
1580348795296016646,4689359.37753
1580348796288294808,4689359.37753
1580348797309320977,4689359.37753
1580348798292219605,4689359.37753
1580348799291884033,4689359.37753
1580348800292185765,4689359.37753
1580348801292979238,4689359.37753
1580348802293952222,4689359.37753
1580348803293106852,4689359.37753
1580348804305154667,4689359.37753
1580348805298143243,4689359.37753
1580348806316078632,4689359.37753
1580348807298009154,4689359.37753
1580348808292496382,4689359.37753
1580348809291310360,4689359.37753
1580348810293635737,4689359.37753
1580348811296656867,4689359.37753
1580348812295080288,4689359.37753
1580348813295688080,4689359.37753
1580348814284256594,4689359.37753
1580348815305481775,4689359.37753
1580348816297015080,4689359.37753
1580348817295050295,4689359.37753
1580348818295698663,4689359.37753
1580348819296493212,4689359.37753
1580348820288154146,4689359.37753
1580348821294821968,4689359.37753
1580348822294634512,4689359.37753
1580348823300197093,4689359.37753
1580348824295070363,4689359.37753
1580348825296042866,4689359.37753
1580348826297502614,4689359.37753
1580348827303651124,4689359.37753
1580348828295628512,4689359.37753
1580348829295398990,4689359.37753
1580348830301519593,4689359.37753
1580348831295452301,4689359.37753
1580348832303174026,4689359.37753
1580348833293143641,4689359.37753
1580348834287851330,4689359.37753
1580348835292460207,4689359.37753
1580348836292331723,4689359.37753
1580348837298049668,4689359.37753
1580348838287187711,4689359.37753
1580348839293024342,4689359.37753
1580348840292257004,4689359.37753
1580348841293565012,4689359.37753
1580348842293785300,4689359.37753
1580348843297037697,4689359.37753
1580348844288066042,4689359.91926
1580348845287745442,4689360.27929
1580348846288413503,4689360.83113
1580348847305184219,4689361.20127
1580348848283579617,4689361.38297
1580348849288279992,4689361.37623
1580348850287614393,4689361.37286
1580348851287427929,4689361.37286
1580348852286431170,4689361.37286
1580348853286094346,4689361.37286
1580348854301514418,4689361.37286
1580348855284458313,4689361.37286
1580348856308924416,4689361.37286
1580348857296102414,4689361.37286
1580348858286197247,4689361.37286
1580348859288024043,4689361.37286
1580348860284763872,4689361.37286
1580348861286386821,4689361.37286
1580348862286288782,4689361.37286
1580348863285130737,4689361.37286
1580348864287554630,4689361.74637
1580348865291517140,4689361.74637
1580348866294408649,4689361.74637
1580348867287365223,4689361.93144
1580348868287840319,4689361.93144
1580348869293557268,4689362.11651
1580348870285608550,4689362.29821
1580348871285877992,4689362.10977
1580348872285331621,4689362.1064
1580348873284911645,4689362.10303
1580348874285863822,4689361.91796
1580348875292908646,4689362.10303
1580348876282965676,4689362.28473
1580348877304855143,4689362.28473
1580348878286901597,4689362.28473
1580348879288633383,4689362.28473
1580348880293024286,4689362.28473
1580348881291564054,4689362.4698
1580348882288088141,4689362.64813
