%time,field.data
1580348540290032892,328043.831666
1580348541298038430,328043.831666
1580348542296294283,328043.831666
1580348543296322853,328043.831666
1580348544296849877,328043.831666
1580348545297603410,328043.831666
1580348546285663049,328044.248127
1580348547298259086,328044.248127
1580348548297258534,328044.248127
1580348549295942566,328044.248127
1580348550297437494,328044.248127
1580348551304764814,328044.248127
1580348552296172705,328044.248127
1580348553313420287,328044.248127
1580348554295253124,328044.248127
1580348555293076097,328044.385433
1580348556287352187,328044.385433
1580348557293383433,328044.385433
1580348558285233636,328044.385433
1580348559291726640,328044.385433
1580348560291271455,328044.385433
1580348561291748013,328044.385433
1580348562291663990,328044.385433
1580348563283323050,328044.385433
1580348564294724390,328044.385433
1580348565294300515,328044.385433
1580348566294121893,328044.385433
1580348567293925206,328044.385433
1580348568294069311,328044.385433
1580348569293947441,328044.385433
1580348570294602138,328044.385433
1580348571293288413,328044.385433
1580348572293789413,328044.385433
1580348573294512894,328044.385433
1580348574291638384,328044.385433
1580348575310252750,328044.385433
1580348576295785961,328044.385433
1580348577292900714,328044.385433
1580348578293219907,328044.385433
1580348579293804573,328044.385433
1580348580286817415,328044.385433
1580348581291235689,328044.385433
1580348582294977901,328044.385433
1580348583291992027,328044.389976
1580348584301830234,328044.389976
1580348585299572794,328044.389976
1580348586292048858,328044.527283
1580348587286858390,328044.810981
1580348588287221276,328044.810981
1580348589310231969,328044.810981
1580348590290297014,328044.810981
1580348591297514873,328044.810981
1580348592298829845,328044.810981
1580348593298387462,328044.810981
1580348594294991082,328044.810981
1580348595297762589,328044.810981
1580348596296922121,328044.810981
1580348597295275364,328044.810981
1580348598299623917,328044.810981
1580348599296187813,328044.810981
1580348600290406514,328044.810981
1580348601316124262,328044.948287
1580348602298615568,328044.948287
1580348603298371553,328044.948287
1580348604315996207,328044.948287
1580348605286757409,328044.948287
1580348606289526177,328044.948287
1580348607295277684,328044.948287
1580348608295136847,328044.948287
1580348609295624308,328044.948287
1580348610308592767,328044.948287
1580348611291113285,328044.948287
1580348612290562050,328044.948287
1580348613299499466,328045.085593
1580348614299851177,328045.085593
1580348615300582703,328045.085593
1580348616298245420,328045.085593
1580348617300491273,328045.085593
1580348618298788031,328045.085593
1580348619294259012,328045.085593
1580348620293255645,328045.08105
1580348621294664936,328045.08105
1580348622298011089,328045.08105
1580348623299812583,328045.08105
1580348624298165591,328045.08105
1580348625317397933,328045.08105
1580348626301213604,328045.08105
1580348627298110834,328045.08105
1580348628290224777,328045.08105
1580348629291738661,328045.08105
1580348630299285129,328045.08105
1580348631297843545,328045.08105
1580348632296225250,328045.08105
1580348633298040736,328045.08105
1580348634298003788,328045.08105
1580348635297716628,328045.08105
1580348636290120010,328045.08105
1580348637298310333,328045.08105
1580348638301657234,328045.076507
1580348639299179992,328045.076507
1580348640315877339,328045.213813
1580348641290348166,328045.213813
1580348642291709923,328045.213813
1580348643298935118,328045.213813
1580348644297557297,328045.213813
1580348645298800611,328045.213813
1580348646300130852,328045.213813
1580348647291033662,328045.213813
1580348648298196072,328045.213813
1580348649298022317,328045.213813
1580348650297865150,328045.213813
1580348651315272534,328045.213813
1580348652290303224,328045.213813
1580348653298535380,328045.213813
1580348654308304451,328045.213813
1580348655304842380,328045.213813
1580348656304610392,328045.213813
1580348657295436859,328045.209271
1580348658287956827,328045.209271
1580348659286530979,328045.209271
1580348660288623363,328045.209271
1580348661300079088,328045.209271
1580348662296234729,328045.209271
1580348663297031854,328045.740324
1580348664291884728,328046.138613
1580348665291836423,328046.40414
1580348666292108543,328046.80243
1580348667295184928,328046.930651
1580348668290698094,328047.20072
1580348669302430041,328047.20072
1580348670294458742,328047.20072
1580348671293209422,328047.20072
1580348672284561010,328047.20072
1580348673292605696,328047.20072
1580348674291315194,328047.20072
1580348675308606076,328047.20072
1580348676284071282,328047.20072
1580348677297465749,328047.20072
1580348678292927993,328047.20072
1580348679291366823,328047.20072
1580348680291689414,328047.20072
1580348681298936084,328047.20072
1580348682292013205,328047.20072
1580348683287232315,328047.20072
1580348684282703034,328047.20072
1580348685292816210,328047.20072
1580348686290552006,328047.20072
1580348687294480252,328047.20072
1580348688299372705,328047.20072
1580348689298373988,328047.20072
1580348690310249778,328047.20072
1580348691292091660,328047.20072
1580348692299325993,328047.20072
1580348693292653547,328047.20072
1580348694287246210,328047.20072
1580348695294005779,328047.20072
1580348696294169703,328047.20072
1580348697299072787,328047.20072
1580348698293931256,328047.20072
1580348699294484448,328047.20072
1580348700287890967,328047.20072
1580348701286978923,328047.20072
1580348702311691712,328047.20072
1580348703307231470,328047.20072
1580348704293813510,328047.20072
1580348705311781729,328047.20072
1580348706295426525,328047.20072
1580348707294552655,328047.20072
1580348708282826889,328047.20072
1580348709292611637,328047.20072
1580348710290854330,328047.20072
1580348711299191290,328047.20072
1580348712291373173,328047.20072
1580348713291120798,328047.20072
1580348714291639709,328047.20072
1580348715290287684,328047.20072
1580348716292045631,328047.20072
1580348717291600515,328047.20072
1580348718284642561,328047.20072
1580348719291719561,328047.20072
1580348720291367347,328047.20072
1580348721293269522,328047.20072
1580348722289554145,328047.20072
1580348723288318169,328047.20072
1580348724297205019,328047.20072
1580348725316284467,328047.20072
1580348726292303534,328047.20072
1580348727299589396,328047.20072
1580348728291824281,328047.20072
1580348729292101929,328047.20072
1580348730296915461,328047.20072
1580348731291842480,328047.20072
1580348732283629010,328047.20072
1580348733291001312,328047.20072
1580348734291032665,328047.20072
1580348735292894343,328047.20072
1580348736291516323,328047.20072
1580348737288926933,328047.20072
1580348738288628536,328047.063414
1580348739289377948,328047.063414
1580348740290485713,328047.063414
1580348741309944306,328047.063414
1580348742292872711,328047.063414
1580348743283421386,328047.063414
1580348744292977209,328047.063414
1580348745292059782,328047.063414
1580348746291005952,328047.063414
1580348747292866845,328047.063414
1580348748294615216,328047.063414
1580348749295127951,328047.067957
1580348750294364732,328047.067957
1580348751296253040,328047.067957
1580348752293729251,328047.067957
1580348753322005902,328047.067957
1580348754292923681,328047.067957
1580348755311848023,328047.067957
1580348756286643414,328047.067957
1580348757294443125,328047.067957
1580348758296509748,328047.067957
1580348759292723208,328047.067957
1580348760292654294,328047.067957
1580348761293245055,328047.067957
1580348762293017425,328047.067957
1580348763292712881,328047.067957
1580348764292534600,328047.067957
1580348765292106513,328047.067957
1580348766287590536,328047.067957
1580348767298800094,328047.067957
1580348768292855909,328047.067957
1580348769292631706,328047.067957
1580348770293661383,328047.067957
1580348771293182401,328047.067957
1580348772298790198,328047.067957
1580348773292221919,328047.067957
1580348774292431966,328047.067957
1580348775292000157,328047.067957
1580348776309046612,328047.067957
1580348777292824485,328047.067957
1580348778289493179,328047.067957
1580348779297271995,328047.067957
1580348780294789634,328047.067957
1580348781294516205,328047.067957
1580348782296394160,328047.067957
1580348783292385408,328046.935193
1580348784298715549,328046.80243
1580348785301747329,328046.80243
1580348786297100068,328046.80243
1580348787296153578,328046.80243
1580348788294556401,328046.80243
1580348789294089699,328046.80243
1580348790287247502,328046.80243
1580348791299504282,328046.80243
1580348792293957015,328046.80243
1580348793295485757,328046.80243
1580348794295150092,328046.80243
1580348795295932539,328046.806973
1580348796288944868,328046.806973
1580348797309013067,328046.806973
1580348798292344866,328046.806973
1580348799292222795,328046.806973
1580348800291209188,328046.806973
1580348801292962836,328046.806973
1580348802293867460,328046.806973
1580348803293475801,328046.806973
1580348804305110612,328046.806973
1580348805297941677,328046.806973
1580348806316205481,328046.806973
1580348807297325154,328046.806973
1580348808292537074,328046.806973
1580348809290969525,328046.806973
1580348810293065236,328046.806973
1580348811295585405,328046.806973
1580348812294976768,328046.806973
1580348813295683705,328046.806973
1580348814284220041,328046.806973
1580348815305008207,328046.806973
1580348816298064899,328046.806973
1580348817295089006,328046.806973
1580348818294822114,328046.806973
1580348819295638115,328046.806973
1580348820286799183,328046.806973
1580348821295022272,328046.806973
1580348822295432041,328046.806973
1580348823300801491,328046.806973
1580348824294661522,328046.806973
1580348825295043005,328046.806973
1580348826295834218,328046.806973
1580348827304401326,328046.806973
1580348828294966945,328046.806973
1580348829294650472,328046.806973
1580348830300514387,328046.806973
1580348831295288076,328046.806973
1580348832302678718,328046.806973
1580348833292533484,328046.806973
1580348834287465496,328046.806973
1580348835293519608,328046.806973
1580348836292022599,328046.806973
1580348837298597559,328046.806973
1580348838287943478,328046.806973
1580348839292556985,328046.806973
1580348840292413372,328046.806973
1580348841293344321,328046.806973
1580348842293202306,328046.806973
1580348843296755138,328046.806973
1580348844287961596,328047.369826
1580348845288103356,328047.790831
1580348846288113394,328047.941765
1580348847304712122,328047.950851
1580348848283618117,328048.0927
1580348849287855032,328048.367312
1580348850287841366,328048.504619
1580348851286984643,328048.504619
1580348852285609900,328048.504619
1580348853285840840,328048.504619
1580348854301304459,328048.504619
1580348855283018683,328048.504619
1580348856308613707,328048.504619
1580348857296045897,328048.504619
1580348858286010410,328048.504619
1580348859285976079,328048.504619
1580348860284550111,328048.504619
1580348861287524527,328048.504619
1580348862285924086,328048.504619
1580348863284371271,328048.504619
1580348864286617476,328048.376398
1580348865290178140,328048.376398
1580348866294907161,328048.376398
1580348867287408761,328048.380941
1580348868287102303,328048.380941
1580348869293516830,328048.385484
1580348870285606158,328048.527333
1580348871286646987,328048.660096
1580348872284211534,328048.797402
1580348873285741695,328048.934708
1580348874285827119,328048.930166
1580348875292054146,328048.934708
1580348876283461076,328049.076557
1580348877304895101,328049.076557
1580348878286634488,328049.076557
1580348879288135232,328049.076557
1580348880292358833,328049.076557
1580348881290831010,328049.0811
1580348882288094688,328049.360255
