%time,field.data
1580348768292596965,T
1580348769293191721,T
1580348770293479376,T
1580348771294216876,T
1580348772300203579,T
1580348773292894779,T
1580348774293372491,T
1580348775293591117,T
1580348776309825122,T
1580348777292213341,T
1580348778289917836,T
1580348779296831285,T
1580348780295504813,T
1580348781294360205,T
1580348782296835819,T
1580348783292651497,T
1580348784298288589,T
1580348785301747320,T
1580348786297006794,T
1580348787296513914,T
1580348788295772589,T
1580348789295216067,T
1580348790288968428,T
1580348791300101281,T
1580348792294924467,T
1580348793296311213,T
1580348794295700682,T
1580348795296419079,T
1580348796288890002,T
1580348797309620835,T
1580348798292214593,T
1580348799292020663,T
1580348800290920610,T
1580348801293266108,T
1580348802295616658,T
1580348803294300066,T
1580348804306147026,T
1580348805298855670,T
1580348806317259423,T
1580348807298327640,T
1580348808293198106,T
1580348809292167048,T
1580348810293579363,T
1580348811296415726,T
1580348812294871109,T
1580348813296491352,T
1580348814284888641,T
1580348815304743970,T
1580348816297867738,T
1580348817296260330,T
1580348818296113832,T
1580348819296736750,T
1580348820288119187,T
1580348821296244611,T
1580348822294631784,T
1580348823300538860,T
1580348824295899659,T
1580348825296416421,T
1580348826297309713,T
1580348827304139834,T
1580348828295847167,T
1580348829295263696,T
1580348830301085021,T
1580348831296304287,T
1580348832302918223,T
1580348833292796742,T
1580348834287882487,T
1580348835293988067,T
1580348836292814563,T
1580348837298035709,T
1580348838287386450,T
1580348839293920173,T
1580348840293938817,T
1580348841293308928,T
1580348842294165749,T
1580348843296340282,T
1580348844287924405,T
1580348845287516383,T
1580348846288184241,T
1580348847305388833,T
1580348848284359001,T
1580348849288105262,T
1580348850288416344,T
1580348851287432985,T
1580348852286049793,T
1580348853286906575,T
1580348854301272308,T
1580348855284458320,T
1580348856308404066,T
1580348857296009527,T
1580348858287100017,T
1580348859286887767,T
1580348860284799949,T
1580348861286670190,T
1580348862285782901,T
1580348863285166175,T
1580348864287517148,T
1580348865290941656,T
1580348866294371214,T
1580348867287909187,T
1580348868288405588,T
1580348869295104483,T
1580348870285001401,T
1580348871286754839,T
1580348872284888544,T
1580348873285055170,T
1580348874287012044,T
1580348875292596780,T
1580348876282963139,T
1580348877305627350,T
1580348878286463041,T
1580348879288104878,T
1580348880292756675,T
1580348881291530978,T
1580348882288092331,T
