1581012216513214111,"$GPGSV,3,3,11,44,22,236,36,10,16,311,,24,06,115,*4B
"
1581012216675936937,"$GPRMC,180337.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4E
"
1581012216925684928,"$GPGGA,180338.000,4220.2582,N,07105.3863,W,1,07,1.1,16.8,M,-33.8,M,,0000*56
"
1581012217047147989,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.4*3F
"
1581012217209858894,"$GPRMC,180338.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*41
"
1581012217931757926,"$GPGGA,180339.000,4220.2582,N,07105.3863,W,1,07,1.1,16.8,M,-33.8,M,,0000*57
"
1581012218053291082,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012218215960979,"$GPRMC,180339.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*40
"
1581012218931334972,"$GPGGA,180340.000,4220.2582,N,07105.3863,W,1,07,1.1,16.8,M,-33.8,M,,0000*59
"
1581012219052826881,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012219215504884,"$GPRMC,180340.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4E
"
1581012219931096076,"$GPGGA,180341.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*59
"
1581012220052537918,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012220215210914,"$GPRMC,180341.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4F
"
1581012220926454067,"$GPGGA,180342.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*5A
"
1581012221047890901,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012221208472013,"$GPGSV,3,1,11,26,84,187,38,16,55,213,37,14,40,140,44,04,35,310,27*74
"
1581012221368827104,"$GPGSV,3,2,11,23,30,310,28,29,24,054,43,27,05,175,24,09,05,315,19*7F
"
1581012221490210056,"$GPGSV,3,3,11,44,22,236,36,10,16,311,,24,06,115,*4B
"
1581012221652925014,"$GPRMC,180342.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4C
"
1581012221933351039,"$GPGGA,180343.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*5B
"
1581012222054764032,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012222217542886,"$GPRMC,180343.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4D
"
1581012222928734064,"$GPGGA,180344.000,4220.2582,N,07105.3863,W,1,06,1.2,16.9,M,-33.8,M,,0000*5E
"
1581012223045653104,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012223208314895,"$GPRMC,180344.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4A
"
1581012223931221961,"$GPGGA,180345.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*5D
"
1581012224052639007,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012224215522050,"$GPRMC,180345.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4B
"
1581012224932049989,"$GPGGA,180346.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*5E
"
1581012225053406953,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012225216149091,"$GPRMC,180346.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*48
"
1581012225926028013,"$GPGGA,180347.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*5F
"
1581012226047382116,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012226207779884,"$GPGSV,3,1,11,26,84,187,37,16,55,213,37,14,40,140,44,04,35,310,19*76
"
1581012226368568897,"$GPGSV,3,2,11,23,30,310,29,29,24,054,44,27,05,175,23,09,05,315,20*74
"
1581012226489645957,"$GPGSV,3,3,11,44,22,236,35,10,16,311,,24,06,115,*48
"
1581012226652354001,"$GPRMC,180347.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*49
"
1581012226931071996,"$GPGGA,180348.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*50
"
1581012227052534103,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012227215250015,"$GPRMC,180348.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*46
"
1581012227925697088,"$GPGGA,180349.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*51
"
1581012228047139883,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012228209845066,"$GPRMC,180349.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*47
"
1581012228926251888,"$GPGGA,180350.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*59
"
1581012229047776937,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012229210449934,"$GPRMC,180350.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4F
"
1581012229931632041,"$GPGGA,180351.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*58
"
1581012230053234100,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012230215876102,"$GPRMC,180351.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4E
"
1581012230931677103,"$GPGGA,180352.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*5B
"
1581012231053056001,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012231213593006,"$GPGSV,3,1,11,26,84,187,38,16,55,213,37,14,40,140,44,04,35,310,24*77
"
1581012231374010086,"$GPGSV,3,2,11,23,30,310,29,29,24,054,43,27,05,175,23,09,05,315,21*72
"
1581012231495404005,"$GPGSV,3,3,11,44,22,236,36,10,16,311,,24,06,115,*4B
"
1581012231658083915,"$GPRMC,180352.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4D
"
1581012231931427955,"$GPGGA,180353.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*5A
"
1581012232052865028,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012232215673923,"$GPRMC,180353.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4C
"
1581012232932423114,"$GPGGA,180354.000,4220.2582,N,07105.3863,W,1,07,1.1,16.9,M,-33.8,M,,0000*5D
"
1581012233053702116,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012233216397047,"$GPRMC,180354.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4B
"
1581012233932823896,"$GPGGA,180355.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*54
"
1581012234054295063,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012234217001914,"$GPRMC,180355.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4A
"
1581012234925889968,"$GPGGA,180356.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*57
"
1581012235047379016,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012235210100889,"$GPRMC,180356.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*49
"
1581012235925695896,"$GPGGA,180357.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*56
"
1581012236047123908,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012236207529067,"$GPGSV,3,1,11,26,84,187,39,16,55,213,36,14,40,140,44,04,35,310,23*70
"
1581012236368052005,"$GPGSV,3,2,11,23,30,310,29,29,24,054,43,27,05,175,24,09,05,315,21*75
"
1581012236489391088,"$GPGSV,3,3,11,44,22,236,36,10,16,311,,24,06,115,*4B
"
1581012236652127981,"$GPRMC,180357.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*48
"
1581012236932467937,"$GPGGA,180358.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*59
"
1581012237053766965,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012237216722965,"$GPRMC,180358.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*47
"
1581012237924503087,"$GPGGA,180359.000,4220.2582,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*5A
"
1581012238041443109,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012238204044103,"$GPRMC,180359.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*46
"
1581012238931675910,"$GPGGA,180400.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*53
"
1581012239053091049,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012239215792894,"$GPRMC,180400.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4D
"
1581012239932054042,"$GPGGA,180401.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*52
"
1581012240053550004,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012240216310024,"$GPRMC,180401.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4C
"
1581012240932640075,"$GPGGA,180402.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*51
"
1581012241054171085,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012241214530944,"$GPGSV,3,1,12,26,86,179,39,16,56,214,37,14,38,140,43,04,37,310,20*7C
"
1581012241374921083,"$GPGSV,3,2,12,23,31,310,27,29,24,053,42,27,06,175,25,09,06,315,22*7D
"
1581012241521672964,"$GPGSV,3,3,12,44,22,236,35,10,17,310,,24,05,115,,03,00,190,*73
"
1581012241684393882,"$GPRMC,180402.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4F
"
1581012241932426929,"$GPGGA,180403.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*50
"
1581012242053957939,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012242216588973,"$GPRMC,180403.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4E
"
1581012242926430940,"$GPGGA,180404.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*57
"
1581012243047796964,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012243210578918,"$GPRMC,180404.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*49
"
1581012243931802034,"$GPGGA,180405.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*56
"
1581012244053181886,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012244216029882,"$GPRMC,180405.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*48
"
1581012244932856082,"$GPGGA,180406.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*55
"
1581012245054254055,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012245217118024,"$GPRMC,180406.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4B
"
1581012245927128076,"$GPGGA,180407.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*54
"
1581012246048573017,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012246209124088,"$GPGSV,3,1,12,26,86,179,39,16,56,214,37,14,38,140,43,04,37,310,19*76
"
1581012246369627952,"$GPGSV,3,2,12,23,31,310,26,29,24,053,42,27,06,175,26,09,06,315,22*7F
"
1581012246516088962,"$GPGSV,3,3,12,44,22,236,35,10,17,310,,24,05,115,,03,00,190,*73
"
1581012246678765058,"$GPRMC,180407.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4A
"
1581012246931876897,"$GPGGA,180408.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*5B
"
1581012247053369998,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012247216064929,"$GPRMC,180408.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*45
"
1581012247931870937,"$GPGGA,180409.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*5A
"
1581012248053309917,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012248216068029,"$GPRMC,180409.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*44
"
1581012248932738065,"$GPGGA,180410.000,4220.2582,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*52
"
1581012249054116964,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012249216903924,"$GPRMC,180410.000,A,4220.2582,N,07105.3863,W,0.00,40.39,060220,,,A*4C
"
1581012249948178052,"$GPGGA,180411.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*52
"
1581012250065006017,"$GPGSA,M,3,26,16,14,04,29,27,,,,,,,1.9,1.2,1.5*3D
"
1581012250227633953,"$GPRMC,180411.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4E
"
1581012250926630020,"$GPGGA,180412.000,4220.2581,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*53
"
1581012251048074007,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012251208432912,"$GPGSV,3,1,12,26,86,179,39,16,56,214,37,14,38,140,43,04,37,310,17*78
"
1581012251369246006,"$GPGSV,3,2,12,23,31,310,12,29,24,053,43,27,06,175,20,09,06,315,22*7F
"
1581012251515539884,"$GPGSV,3,3,12,44,22,236,36,10,17,310,,24,05,115,,03,00,190,*70
"
1581012251678240060,"$GPRMC,180412.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4D
"
1581012251943922042,"$GPGGA,180413.000,4220.2581,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*52
"
1581012252065376996,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012252228004932,"$GPRMC,180413.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4C
"
1581012252943093061,"$GPGGA,180414.000,4220.2581,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*55
"
1581012253064584016,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012253227217912,"$GPRMC,180414.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4B
"
1581012253950514078,"$GPGGA,180415.000,4220.2581,N,07105.3863,W,1,07,1.1,17.0,M,-33.8,M,,0000*54
"
1581012254071993112,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012254234659910,"$GPRMC,180415.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4A
"
1581012254950134038,"$GPGGA,180416.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*55
"
1581012255067011117,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012255229682922,"$GPRMC,180416.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*49
"
1581012255949902057,"$GPGGA,180417.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*54
"
1581012256066797971,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012256227123022,"$GPGSV,3,1,12,26,86,179,39,16,56,214,37,14,38,140,42,23,31,310,20*7E
"
1581012256387545108,"$GPGSV,3,2,12,29,24,053,43,27,06,175,17,04,37,310,18,09,06,315,22*72
"
1581012256534203052,"$GPGSV,3,3,12,44,22,236,36,10,17,310,,24,05,115,,03,00,190,*70
"
1581012256696866989,"$GPRMC,180417.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*48
"
1581012256950651884,"$GPGGA,180418.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*5B
"
1581012257067600011,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012257230312108,"$GPRMC,180418.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*47
"
1581012257932898044,"$GPGGA,180419.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*5A
"
1581012258049767017,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012258212479114,"$GPRMC,180419.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*46
"
1581012258942536115,"$GPGGA,180420.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*50
"
1581012259059357881,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012259222040891,"$GPRMC,180420.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4C
"
1581012259931391954,"$GPGGA,180421.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*51
"
1581012260048360109,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012260210967063,"$GPRMC,180421.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4D
"
1581012260950947046,"$GPGGA,180422.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*52
"
1581012261067816972,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012261228280067,"$GPGSV,3,1,12,26,86,179,39,16,56,214,36,14,38,140,42,23,31,310,26*79
"
1581012261388734102,"$GPGSV,3,2,12,29,24,053,44,27,06,175,16,04,37,310,18,09,06,315,23*75
"
1581012261535274028,"$GPGSV,3,3,12,44,22,236,37,10,17,310,,24,05,115,,03,00,190,*71
"
1581012261698107004,"$GPRMC,180422.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4E
"
1581012261932812929,"$GPGGA,180423.000,4220.2581,N,07105.3863,W,1,06,1.2,17.0,M,-33.8,M,,0000*53
"
1581012262049679040,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012262212368011,"$GPRMC,180423.000,A,4220.2581,N,07105.3863,W,0.00,40.39,060220,,,A*4F
"
1581012262926548957,"$GPGGA,180424.000,4220.2581,N,07105.3862,W,1,06,1.2,17.1,M,-33.8,M,,0000*54
"
1581012263043464899,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012263206142902,"$GPRMC,180424.000,A,4220.2581,N,07105.3862,W,0.00,40.39,060220,,,A*49
"
1581012263950841903,"$GPGGA,180425.000,4220.2581,N,07105.3862,W,1,06,1.2,17.1,M,-33.8,M,,0000*55
"
1581012264067724943,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012264230524063,"$GPRMC,180425.000,A,4220.2581,N,07105.3862,W,0.00,40.39,060220,,,A*48
"
1581012264932754039,"$GPGGA,180426.000,4220.2581,N,07105.3862,W,1,06,1.2,17.1,M,-33.8,M,,0000*56
"
1581012265049668073,"$GPGSA,M,3,26,16,14,23,29,27,,,,,,,1.9,1.2,1.5*38
"
1581012265212366104,"$GPRMC,180426.000,A,4220.2581,N,07105.3862,W,0.00,40.39,060220,,,A*4B
"
1581012265951914072,"$GPGGA,180427.000,4220.2581,N,07105.3862,W,1,07,1.1,17.1,M,-33.8,M,,0000*55
"
1581012266073451995,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012266233813047,"$GPGSV,3,1,12,26,86,179,38,16,56,214,35,14,38,140,42,04,37,310,17*7A
"
1581012266394269943,"$GPGSV,3,2,12,23,31,310,26,29,24,053,45,27,06,175,15,09,06,315,23*79
"
1581012266540884971,"$GPGSV,3,3,12,44,22,236,37,10,17,310,,24,05,115,,03,00,190,*71
"
1581012266703527927,"$GPRMC,180427.000,A,4220.2581,N,07105.3862,W,0.00,40.39,060220,,,A*4A
"
1581012266932506084,"$GPGGA,180428.000,4220.2581,N,07105.3862,W,1,07,1.1,17.1,M,-33.8,M,,0000*5A
"
1581012267054013967,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012267216605901,"$GPRMC,180428.000,A,4220.2581,N,07105.3862,W,0.00,40.39,060220,,,A*45
"
1581012267932193040,"$GPGGA,180429.000,4220.2581,N,07105.3862,W,1,07,1.1,17.1,M,-33.8,M,,0000*5B
"
1581012268053596019,"$GPGSA,M,3,26,16,14,04,23,29,27,,,,,,1.8,1.1,1.5*3E
"
1581012268216331958,"$GPRMC,180429.000,A,4220.2581,N,07105.3862,W,0.00,40.39,060220,,,A*44
"
